Point (129.7870749440000111 32.6030951533999982),42201,高浜農村公園,長崎県長崎市高浜町3427番地2,32.60309515,129.7870749,0,0,0,0,0,1
Point (129.88401159000000007 32.74910839910000249),42201,麹屋町公園,長崎県長崎市麹屋町68番地2,32.7491084,129.8840116,0,0,0,0,0,1
Point (129.71488906799999086 32.83859988929999929),42201,黒崎公民館前広場,長崎県長崎市下黒崎町,32.83859989,129.7148891,0,0,0,0,0,1
Point (129.71481399999998985 32.8388569999999973),42201,黒崎地区公民館,長崎県長崎市下黒崎町5169番地,32.838857,129.714814,0,0,0,0,0,1
Point (129.79632888399999047 32.63080290949999807),42201,黒浜広場,長崎県長崎市黒浜町,32.63080291,129.7963289,0,0,0,0,0,1
Point (129.92969647800001098 32.75420979940000166),42201,坂下公民館,長崎県長崎市芒塚町263番地1,32.7542098,129.9296965,0,0,0,0,0,1
Point (129.87805323000000612 32.75082804000000181),42201,桜町公園,長崎県長崎市桜町10番地1000,32.75082804,129.8780532,0,0,0,0,0,1
Point (129.87942499999999768 32.75114899910000332),42201,桜町小学校地域交流センター,長崎県長崎市勝山町30番地1,32.751149,129.879425,0,0,0,0,0,1
Point (129.88757499999999823 32.752049999999997),42201,桜馬場地区ふれあいセンター,長崎県長崎市桜馬場1丁目1番5号,32.75205,129.887575,0,0,0,0,0,1
Point (129.89734673000000953 32.72434284909999747),42201,三景台第４公園,長崎県長崎市三景台町476番地,32.72434285,129.8973467,0,0,0,0,0,1
Point (129.88352932999998757 32.78043895910000316),42201,三原公園,長崎県長崎市三原町2番地158,32.78043896,129.8835293,0,0,0,0,0,1
Point (129.88402223200000662 32.78107196130000034),42201,三原町自治会公民館,長崎県長崎市三原1丁目42番45号,32.78107196,129.8840222,0,0,0,0,0,1
Point (129.74816910999999209 32.82629449000000221),42201,三重公園,長崎県長崎市三重町1398番地,32.82629449,129.7481691,0,0,0,0,0,1
Point (129.74764154999999732 32.8251375780000032),42201,三重支所,長崎県長崎市三重町1098番地1,32.82513758,129.7476416,0,0,0,0,0,1
Point (129.74690150699998981 32.82579908179999961),42201,三重地区公民館,長崎県長崎市三重町1142番地1,32.82579908,129.7469015,0,0,0,0,0,1
Point (129.78341599999998834 32.82798999999999978),42201,三重地区市民センター,長崎県長崎市畝刈町28番地7,32.82799,129.783416,0,0,0,0,0,1
Point (129.73397700000001009 32.82413600000000287),42201,三重田公民館,長崎県長崎市三重田町1218番地,32.824136,129.733977,0,0,0,0,0,1
Point (129.89241473999999243 32.78301370999999875),42201,三川公園,長崎県長崎市西山台2丁目410番地306,32.78301371,129.8924147,0,0,0,0,0,1
Point (129.88433499999999299 32.78805700000000201),42201,三川地区ふれあいセンター,長崎県長崎市三川町1221番地70,32.788057,129.884335,0,0,0,0,0,1
Point (129.89327363699999296 32.78644954840000025),42201,三川町公民館,長崎県長崎市三川町674番地1,32.78644955,129.8932736,0,0,0,0,0,1
Point (129.82825900000000274 32.65153200000000311),42201,三和行政センター,長崎県長崎市布巻町111番地1,32.651532,129.828259,0,0,0,0,0,1
Point (129.86540651999999341 32.76690317999999991),42201,山王公園,長崎県長崎市岩川町2400番地,32.76690318,129.8654065,0,0,0,0,0,1
Point (129.86990599999998608 32.77924900000000008),42201,山里地区ふれあいセンター,長崎県長崎市高尾町4番10号,32.779249,129.869906,0,0,0,0,0,1
Point (129.78888888000000179 32.78750503999999921),42201,式見公園,長崎県長崎市式見町18番地3,32.78750504,129.7888889,0,0,0,0,0,1
Point (129.79199199999999337 32.78692499999999654),42201,式見地区公民館,長崎県長崎市式見町357番地,32.786925,129.791992,0,0,0,0,0,1
Point (129.784277000000003 32.90606100000000112),42201,社会福祉センター,長崎県長崎市長浦町3777番地10,32.906061,129.784277,0,0,0,0,0,1
Point (129.80307400000000939 32.77873100000000051),42201,手熊地区公民館,長崎県長崎市手熊町1291番地1,32.778731,129.803074,0,0,0,0,0,1
Point (129.80158111299999746 32.7783791664000006),42201,手熊町公民館,長崎県長崎市手熊町360番地,32.77837917,129.8015811,0,0,0,0,0,1
Point (129.83469175999999834 32.81369040909999768),42201,秋寄公園,長崎県長崎市横尾2丁目1446番地207,32.81369041,129.8346918,0,0,0,0,0,1
Point (129.86116053000000647 32.79327632999999764),42201,住吉公園,長崎県長崎市住吉町2400番地2,32.79327633,129.8611605,0,0,0,0,0,1
Point (129.88701394000000278 32.72754273910000222),42201,祝捷山公園公園,長崎県長崎市上小島5丁目503番地9,32.72754274,129.8870139,0,0,0,0,0,1
Point (129.70227189900001008 32.84309120220000011),42201,出津ゲートボール場,長崎県長崎市西出津町,32.8430912,129.7022719,0,0,0,0,0,1
Point (129.70532900000000609 32.84894200000000097),42201,出津地区公民館,長崎県長崎市西出津町133番地,32.848942,129.705329,0,0,0,0,0,1
Point (129.95007214500000714 32.74153045309999754),42201,春日町公民館,長崎県長崎市春日町343番地,32.74153045,129.9500721,0,0,0,0,0,1
Point (129.84956099999999424 32.70561399999999708),42201,小ヶ倉地区公民館,長崎県長崎市小ヶ倉町2丁目21番2号,32.705614,129.849561,0,0,0,0,0,1
Point (129.83815450000000169 32.78378321910000182),42201,小江原公園,長崎県長崎市小江原1丁目183番地128,32.78378322,129.8381545,0,0,0,0,0,1
Point (129.82871997000000874 32.77877734999999859),42201,小江原台近隣公園,長崎県長崎市小江原3丁目330番地1077,32.77877735,129.82872,0,0,0,0,0,1
Point (129.83148800000000733 32.77881200000000206),42201,小江原地区ふれあいセンター,長崎県長崎市小江原3丁目20番10号,32.778812,129.831488,0,0,0,0,0,1
Point (129.80722817399998803 32.76385141490000308),42201,小江小浦公民館,長崎県長崎市小江町108番地1,32.76385141,129.8072282,0,0,0,0,0,1
Point (129.81624489800000788 32.75987586619999803),42201,小江町公民館,長崎県長崎市小江町2443番地,32.75987587,129.8162449,0,0,0,0,0,1
Point (129.83849920099999053 32.72704030879999948),42201,小榊会館,長崎県長崎市小瀬戸町1015番地7,32.72704031,129.8384992,0,0,0,0,0,1
Point (129.86213983999999755 32.72677198489999739),42201,小菅町公民館,長崎県長崎市小菅町5番27号,32.72677198,129.8621398,0,0,0,0,0,1
Point (129.86748005999999123 32.73380836999999843),42201,小曽根公園,長崎県長崎市小曽根町3番地1,32.73380837,129.8674801,0,0,0,0,0,1
Point (129.8906949999999938 32.73452100000000087),42201,小島地区ふれあいセンター,長崎県長崎市愛宕3丁目10番2号,32.734521,129.890695,0,0,0,0,0,1
Point (129.8677555600000062 32.79072898910000333),42201,昭和公園,長崎県長崎市昭和1丁目2400番地1,32.79072899,129.8677556,0,0,0,0,0,1
Point (129.9456549500000051 32.80786307910000232),42201,松原上床公園,長崎県長崎市松原町348番地2,32.80786308,129.945655,0,0,0,0,0,1
Point (129.80999499999998648 32.80101200000000006),42201,消防団第２６分団３部,長崎県長崎市園田町458番地,32.801012,129.809995,0,0,0,0,0,1
Point (129.97592254500000308 32.7741707030000029),42201,上戸石町自治会集会所,長崎県長崎市上戸石町1592番地,32.7741707,129.9759225,0,0,0,0,0,1
Point (129.86742282000000159 32.71695629909999781),42201,上戸町公園,長崎県長崎市上戸町58番地39,32.7169563,129.8674228,0,0,0,0,0,1
